,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
1525,train,425194,1442,1000,2757.064,1000.000,1.815,0.480,0.000,-132.084,0.478,1.392
1526,train,425194,1442,1000,2757.064,1000.000,1.824,0.438,0.000,-132.123,0.443,1.389
1527,train,426194,1443,1000,3294.392,1000.000,1.824,0.438,0.000,-132.123,0.443,1.389
1528,train,427194,1444,1000,2541.197,1000.000,1.821,0.452,0.000,-132.139,0.422,1.382
1529,train,428194,1445,1000,2514.135,1000.000,1.824,0.381,0.000,-132.039,0.418,1.386
1530,train,429194,1446,1000,2213.691,1000.000,1.821,0.420,0.000,-131.899,0.433,1.382
1531,train,430194,1447,1000,1991.013,1000.000,1.824,0.425,0.000,-131.844,0.420,1.379
1532,train,430194,1447,1000,1991.013,1000.000,1.810,0.432,0.000,-131.778,0.414,1.389
1533,train,431194,1448,1000,2042.591,1000.000,1.810,0.432,0.000,-131.778,0.414,1.389
1534,train,432194,1449,1000,1905.925,1000.000,1.825,0.421,0.000,-131.744,0.408,1.382
1535,train,433194,1450,1000,2283.802,1000.000,1.826,0.463,0.000,-131.783,0.410,1.399
1536,train,434194,1451,1000,2127.085,1000.000,1.818,0.418,0.000,-131.781,0.411,1.390
1537,train,435194,1452,1000,2318.528,1000.000,1.821,0.387,0.000,-131.701,0.398,1.396
1538,train,435194,1452,1000,2318.528,1000.000,1.824,0.448,0.000,-131.630,0.418,1.392
1539,train,436194,1453,1000,3121.163,1000.000,1.824,0.448,0.000,-131.630,0.418,1.392
1540,train,437194,1454,1000,2770.901,1000.000,1.836,0.366,0.000,-131.566,0.427,1.387
1541,train,438194,1455,1000,2814.118,1000.000,1.830,0.466,0.000,-131.529,0.409,1.385
1542,train,439194,1456,1000,2846.966,1000.000,1.837,0.440,0.000,-131.533,0.412,1.385
1543,train,440194,1457,1000,2729.221,1000.000,1.832,0.486,0.000,-131.563,0.408,1.380
1544,train,440194,1457,1000,2729.221,1000.000,1.836,0.501,0.000,-131.664,0.398,1.390
1545,train,441194,1458,1000,3109.785,1000.000,1.836,0.501,0.000,-131.664,0.398,1.390
1546,train,442194,1459,1000,2931.632,1000.000,1.839,0.418,0.000,-131.704,0.393,1.391
1547,train,443194,1460,1000,2805.189,1000.000,1.839,0.459,0.000,-131.716,0.395,1.399
1548,train,444194,1461,1000,2859.081,1000.000,1.846,0.528,0.000,-131.862,0.392,1.390
1549,train,445194,1462,1000,2605.367,1000.000,1.848,0.538,0.000,-132.090,0.390,1.396
1550,train,445194,1462,1000,2605.367,1000.000,1.847,0.462,0.000,-132.252,0.378,1.400
1551,train,446194,1463,1000,2619.802,1000.000,1.847,0.462,0.000,-132.252,0.378,1.400
1552,train,447194,1464,1000,2720.015,1000.000,1.849,0.453,0.000,-132.340,0.378,1.399
1553,train,448194,1465,1000,2943.010,1000.000,1.851,0.466,0.000,-132.463,0.382,1.406
1554,train,449194,1466,1000,2870.851,1000.000,1.848,0.502,0.000,-132.621,0.380,1.403
1555,train,449810,1467,616,2883.359,1000.000,1.855,0.402,0.000,-132.678,0.378,1.392
1556,train,450810,1468,1000,2768.031,936.000,1.860,0.474,0.000,-132.726,0.375,1.398
1557,train,450810,1468,1000,2768.031,936.000,1.857,0.430,0.000,-132.737,0.388,1.400
1558,train,451450,1469,640,2586.069,1000.000,1.857,0.430,0.000,-132.737,0.388,1.400
1559,train,452450,1470,1000,2233.802,820.000,1.857,0.387,0.000,-132.718,0.391,1.394
1560,train,453450,1471,1000,2753.412,880.000,1.867,0.413,0.000,-132.645,0.380,1.397
1561,train,454450,1472,1000,2850.638,910.000,1.865,0.454,0.000,-132.656,0.385,1.396
1562,train,455450,1473,1000,2909.743,928.000,1.874,0.364,0.000,-132.647,0.386,1.400
1563,train,455450,1473,1000,2909.743,928.000,1.872,0.477,0.000,-132.616,0.383,1.400
1564,train,456450,1474,1000,3031.459,1000.000,1.872,0.477,0.000,-132.616,0.383,1.400
1565,train,457450,1475,1000,3085.031,1000.000,1.876,0.480,0.000,-132.710,0.383,1.390
1566,train,458450,1476,1000,3149.907,1000.000,1.877,0.428,0.000,-132.796,0.381,1.401
1567,train,459450,1477,1000,3057.822,1000.000,1.887,0.444,0.000,-132.849,0.380,1.409
1568,train,460450,1478,1000,2794.651,1000.000,1.881,0.397,0.000,-132.856,0.394,1.400
1569,train,460450,1478,1000,2794.651,1000.000,1.876,0.436,0.000,-132.828,0.392,1.398
1570,train,460891,1479,441,3379.950,1000.000,1.876,0.436,0.000,-132.828,0.392,1.398
1571,train,461891,1480,1000,2525.851,720.500,1.885,0.429,0.000,-132.826,0.388,1.388
1572,train,462167,1481,276,2995.462,813.667,1.891,0.503,0.000,-132.990,0.397,1.415
1573,train,462326,1482,159,2441.767,679.250,1.892,0.494,0.000,-133.046,0.391,1.407
1574,train,463326,1483,1000,2077.269,575.200,1.896,0.486,0.000,-133.071,0.392,1.408
1575,train,464070,1484,744,2280.137,646.000,1.896,0.462,0.000,-133.302,0.388,1.401
1576,train,464594,1485,524,2336.566,660.000,1.893,0.534,0.000,-133.441,0.376,1.399
1577,train,465594,1486,1000,2183.237,643.000,1.898,0.496,0.000,-133.537,0.369,1.401
1578,train,465594,1486,1000,2183.237,643.000,1.895,0.491,0.000,-133.703,0.364,1.402
1579,train,466594,1487,1000,1625.319,1000.000,1.895,0.491,0.000,-133.703,0.364,1.402
1580,train,466724,1488,130,2930.957,1000.000,1.897,0.421,0.000,-133.713,0.375,1.406
1581,train,467176,1489,452,2066.573,710.000,1.900,0.428,0.000,-133.708,0.380,1.410
1582,train,467626,1490,450,1960.036,645.500,1.901,0.449,0.000,-133.720,0.367,1.410
1583,train,468626,1491,1000,1936.240,606.400,1.903,0.465,0.000,-133.701,0.371,1.404
1584,train,469626,1492,1000,2154.655,672.000,1.908,0.422,0.000,-133.743,0.372,1.406
1585,train,470626,1493,1000,2358.090,718.857,1.912,0.467,0.000,-133.778,0.374,1.405
1586,train,470626,1493,1000,2358.090,718.857,1.915,0.462,0.000,-133.820,0.366,1.400
1587,train,470931,1494,305,3074.080,1000.000,1.915,0.462,0.000,-133.820,0.366,1.400
1588,train,471931,1495,1000,2063.144,652.500,1.915,0.441,0.000,-133.834,0.359,1.406
1589,train,472931,1496,1000,2490.040,768.333,1.920,0.473,0.000,-133.854,0.377,1.400
1590,train,473931,1497,1000,2766.451,826.250,1.923,0.498,0.000,-133.898,0.372,1.398
1591,train,474931,1498,1000,2938.120,861.000,1.924,0.380,0.000,-133.871,0.384,1.402
1592,train,475931,1499,1000,3085.672,884.167,1.926,0.487,0.000,-133.836,0.383,1.399
1593,train,475931,1499,1000,3085.672,884.167,1.930,0.469,0.000,-133.875,0.383,1.410
1594,train,476931,1500,1000,3506.619,1000.000,1.930,0.469,0.000,-133.875,0.383,1.410
1595,train,477931,1501,1000,3454.594,1000.000,1.932,0.498,0.000,-133.942,0.392,1.406
1596,train,478931,1502,1000,3503.873,1000.000,1.943,0.436,0.000,-133.950,0.386,1.403
1597,train,479931,1503,1000,3537.026,1000.000,1.944,0.486,0.000,-133.942,0.400,1.404
1598,train,480931,1504,1000,3429.875,1000.000,1.948,0.440,0.000,-133.964,0.384,1.407
1599,train,480931,1504,1000,3429.875,1000.000,1.952,0.463,0.000,-133.956,0.380,1.406
1600,train,481931,1505,1000,3532.608,1000.000,1.952,0.463,0.000,-133.956,0.380,1.406
1601,train,482931,1506,1000,3432.303,1000.000,1.948,0.461,0.000,-133.962,0.376,1.414
1602,train,483931,1507,1000,3533.714,1000.000,1.961,0.431,0.000,-133.951,0.390,1.409
1603,train,484931,1508,1000,3571.761,1000.000,1.957,0.429,0.000,-133.923,0.404,1.402
1604,train,485931,1509,1000,3594.121,1000.000,1.963,0.466,0.000,-133.905,0.398,1.406
1605,train,485931,1509,1000,3594.121,1000.000,1.961,0.458,0.000,-133.920,0.390,1.418
1606,train,486931,1510,1000,2571.982,1000.000,1.961,0.458,0.000,-133.920,0.390,1.418
1607,train,487931,1511,1000,2896.427,1000.000,1.963,0.402,0.000,-133.856,0.383,1.408
1608,train,488931,1512,1000,3012.072,1000.000,1.967,0.453,0.000,-133.797,0.412,1.411
1609,train,489931,1513,1000,3238.896,1000.000,1.969,0.442,0.000,-133.822,0.411,1.406
1610,train,490931,1514,1000,3243.374,1000.000,1.982,0.470,0.000,-133.855,0.398,1.408
1611,train,490931,1514,1000,3243.374,1000.000,1.976,0.423,0.000,-133.843,0.428,1.408
1612,train,491931,1515,1000,3406.329,1000.000,1.976,0.423,0.000,-133.843,0.428,1.408
1613,train,492215,1516,284,3503.688,1000.000,1.986,0.413,0.000,-133.806,0.415,1.413
1614,train,493215,1517,1000,2639.530,761.333,1.984,0.456,0.000,-133.828,0.428,1.411
1615,train,494215,1518,1000,2781.684,821.000,1.982,0.403,0.000,-133.797,0.426,1.412
1616,train,495215,1519,1000,2952.148,856.800,1.991,0.480,0.000,-133.762,0.444,1.419
1617,train,495215,1519,1000,2952.148,856.800,1.994,0.441,0.000,-133.725,0.456,1.418
1618,train,496215,1520,1000,3560.691,1000.000,1.994,0.441,0.000,-133.725,0.456,1.418
1619,train,497215,1521,1000,3551.569,1000.000,1.988,0.487,0.000,-133.663,0.477,1.413
1620,train,498215,1522,1000,3288.951,1000.000,1.990,0.493,0.000,-133.673,0.458,1.418
1621,train,499215,1523,1000,3302.663,1000.000,1.993,0.466,0.000,-133.658,0.451,1.420
1622,train,500215,1524,1000,3399.456,1000.000,1.993,0.467,0.000,-133.630,0.483,1.423
1623,train,500215,1524,1000,3399.456,1000.000,2.007,0.506,0.000,-133.678,0.482,1.418
1624,train,501215,1525,1000,3773.744,1000.000,2.007,0.506,0.000,-133.678,0.482,1.418
1625,train,502215,1526,1000,3611.030,1000.000,2.006,0.448,0.000,-133.664,0.470,1.412
1626,train,503215,1527,1000,3167.435,1000.000,2.008,0.462,0.000,-133.574,0.494,1.416
1627,train,504215,1528,1000,3222.711,1000.000,2.009,0.473,0.000,-133.531,0.502,1.407
1628,train,505215,1529,1000,3236.660,1000.000,2.018,0.496,0.000,-133.525,0.497,1.420
1629,train,505215,1529,1000,3236.660,1000.000,2.013,0.519,0.000,-133.562,0.481,1.419
1630,train,506215,1530,1000,2372.076,1000.000,2.013,0.519,0.000,-133.562,0.481,1.419
1631,train,507215,1531,1000,2557.065,1000.000,2.017,0.514,0.000,-133.557,0.475,1.411
1632,train,508215,1532,1000,2850.533,1000.000,2.027,0.502,0.000,-133.519,0.499,1.414
1633,train,509215,1533,1000,2838.093,1000.000,2.015,0.451,0.000,-133.414,0.510,1.414
1634,train,510215,1534,1000,2686.272,1000.000,2.021,0.449,0.000,-133.277,0.495,1.420
1635,train,510215,1534,1000,2686.272,1000.000,2.019,0.495,0.000,-133.246,0.455,1.421
1636,train,511215,1535,1000,2883.612,1000.000,2.019,0.495,0.000,-133.246,0.455,1.421
1637,train,512215,1536,1000,2825.706,1000.000,2.024,0.555,0.000,-133.338,0.483,1.423
1638,train,513215,1537,1000,3060.889,1000.000,2.032,0.451,0.000,-133.373,0.473,1.409
1639,train,514215,1538,1000,3112.739,1000.000,2.035,0.456,0.000,-133.285,0.475,1.419
1640,train,515215,1539,1000,3169.746,1000.000,2.030,0.544,0.000,-133.293,0.475,1.413
1641,train,515215,1539,1000,3169.746,1000.000,2.032,0.419,0.000,-133.290,0.511,1.413
1642,train,516215,1540,1000,3442.055,1000.000,2.032,0.419,0.000,-133.290,0.511,1.413
1643,train,517215,1541,1000,2991.657,1000.000,2.039,0.467,0.000,-133.208,0.511,1.415
1644,train,518215,1542,1000,2727.024,1000.000,2.039,0.414,0.000,-133.086,0.489,1.420
1645,train,519215,1543,1000,2651.208,1000.000,2.035,0.497,0.000,-132.977,0.479,1.414
1646,train,520215,1544,1000,2668.924,1000.000,2.034,0.495,0.000,-132.960,0.469,1.419
1647,train,520215,1544,1000,2668.924,1000.000,2.040,0.478,0.000,-132.956,0.439,1.419
1648,train,521215,1545,1000,2767.539,1000.000,2.040,0.478,0.000,-132.956,0.439,1.419
1649,train,522215,1546,1000,2559.734,1000.000,2.036,0.479,0.000,-132.932,0.455,1.410
1650,train,523215,1547,1000,2620.229,1000.000,2.045,0.545,0.000,-132.983,0.431,1.416
1651,train,524215,1548,1000,2621.990,1000.000,2.031,0.439,0.000,-132.999,0.411,1.410
1652,train,525215,1549,1000,2544.190,1000.000,2.041,0.517,0.000,-133.003,0.411,1.418
1653,train,525215,1549,1000,2544.190,1000.000,2.042,0.511,0.000,-133.085,0.417,1.422
1654,train,526215,1550,1000,2360.694,1000.000,2.042,0.511,0.000,-133.085,0.417,1.422
1655,train,527215,1551,1000,2782.282,1000.000,2.045,0.530,0.000,-133.152,0.400,1.420
1656,train,528215,1552,1000,2496.931,1000.000,2.050,0.421,0.000,-133.124,0.402,1.404
1657,train,529215,1553,1000,2529.533,1000.000,2.045,0.416,0.000,-133.007,0.413,1.422
1658,train,530215,1554,1000,2445.479,1000.000,2.049,0.492,0.000,-132.998,0.414,1.417
1659,train,530215,1554,1000,2445.479,1000.000,2.043,0.487,0.000,-133.045,0.406,1.417
1660,train,531215,1555,1000,2495.727,1000.000,2.043,0.487,0.000,-133.045,0.406,1.417
1661,train,532215,1556,1000,2784.488,1000.000,2.048,0.432,0.000,-133.009,0.420,1.413
1662,train,533215,1557,1000,2906.478,1000.000,2.052,0.415,0.000,-132.943,0.430,1.408
1663,train,534215,1558,1000,3029.124,1000.000,2.061,0.496,0.000,-132.954,0.406,1.414
1664,train,535215,1559,1000,3168.234,1000.000,2.059,0.420,0.000,-132.926,0.394,1.407
1665,train,535215,1559,1000,3168.234,1000.000,2.058,0.498,0.000,-132.889,0.375,1.414
1666,train,536215,1560,1000,3369.537,1000.000,2.058,0.498,0.000,-132.889,0.375,1.414
1667,train,537215,1561,1000,3218.671,1000.000,2.065,0.545,0.000,-133.004,0.388,1.420
1668,train,538215,1562,1000,3122.903,1000.000,2.063,0.510,0.000,-133.183,0.360,1.417
1669,train,539215,1563,1000,2999.301,1000.000,2.059,0.485,0.000,-133.314,0.362,1.428
1670,train,540215,1564,1000,3036.654,1000.000,2.064,0.490,0.000,-133.411,0.354,1.433
1671,train,540215,1564,1000,3036.654,1000.000,2.066,0.459,0.000,-133.485,0.355,1.414
1672,train,541215,1565,1000,3211.319,1000.000,2.066,0.459,0.000,-133.485,0.355,1.414
1673,train,542215,1566,1000,2768.502,1000.000,2.058,0.493,0.000,-133.549,0.359,1.416
1674,train,543215,1567,1000,2643.638,1000.000,2.069,0.446,0.000,-133.556,0.345,1.417
1675,train,544215,1568,1000,2494.200,1000.000,2.073,0.388,0.000,-133.437,0.363,1.419
1676,train,545215,1569,1000,2596.798,1000.000,2.063,0.486,0.000,-133.381,0.376,1.417
1677,train,545215,1569,1000,2596.798,1000.000,2.063,0.482,0.000,-133.400,0.368,1.415
1678,train,546215,1570,1000,3016.505,1000.000,2.063,0.482,0.000,-133.400,0.368,1.415
1679,train,547215,1571,1000,2852.902,1000.000,2.080,0.477,0.000,-133.427,0.379,1.419
1680,train,548215,1572,1000,2885.885,1000.000,2.071,0.519,0.000,-133.520,0.364,1.408
1681,train,549215,1573,1000,2935.040,1000.000,2.079,0.435,0.000,-133.558,0.375,1.427
1682,train,550215,1574,1000,2967.286,1000.000,2.072,0.519,0.000,-133.597,0.382,1.429
1683,train,550215,1574,1000,2967.286,1000.000,2.083,0.445,0.000,-133.639,0.394,1.424
1684,train,551215,1575,1000,1461.320,1000.000,2.083,0.445,0.000,-133.639,0.394,1.424
1685,train,552215,1576,1000,1773.417,1000.000,2.071,0.456,0.000,-133.623,0.396,1.411
1686,train,553215,1577,1000,1941.947,1000.000,2.081,0.454,0.000,-133.629,0.410,1.422
1687,train,554215,1578,1000,1984.761,1000.000,2.073,0.513,0.000,-133.658,0.409,1.421
1688,train,555215,1579,1000,2259.702,1000.000,2.085,0.453,0.000,-133.652,0.437,1.422
1689,train,555215,1579,1000,2259.702,1000.000,2.077,0.476,0.000,-133.614,0.448,1.416
1690,train,556215,1580,1000,3107.678,1000.000,2.077,0.476,0.000,-133.614,0.448,1.416
1691,train,557215,1581,1000,3467.011,1000.000,2.090,0.446,0.000,-133.536,0.457,1.413
1692,train,558215,1582,1000,3013.100,1000.000,2.083,0.517,0.000,-133.509,0.466,1.418
1693,train,559215,1583,1000,3019.047,1000.000,2.090,0.481,0.000,-133.513,0.473,1.421
1694,train,560215,1584,1000,2888.621,1000.000,2.091,0.532,0.000,-133.514,0.483,1.422
1695,train,560215,1584,1000,2888.621,1000.000,2.092,0.452,0.000,-133.515,0.471,1.426
1696,train,561215,1585,1000,2426.275,1000.000,2.092,0.452,0.000,-133.515,0.471,1.426
1697,train,562215,1586,1000,2686.048,1000.000,2.086,0.444,0.000,-133.425,0.462,1.422
1698,train,563215,1587,1000,2430.745,1000.000,2.093,0.491,0.000,-133.375,0.461,1.424
1699,train,564215,1588,1000,2534.354,1000.000,2.086,0.480,0.000,-133.361,0.482,1.412
1700,train,565215,1589,1000,2527.517,1000.000,2.085,0.446,0.000,-133.328,0.474,1.414
1701,train,565215,1589,1000,2527.517,1000.000,2.087,0.488,0.000,-133.320,0.456,1.419
1702,train,566215,1590,1000,3828.474,1000.000,2.087,0.488,0.000,-133.320,0.456,1.419
1703,train,567215,1591,1000,2996.818,1000.000,2.094,0.450,0.000,-133.274,0.467,1.423
1704,train,568215,1592,1000,2846.484,1000.000,2.095,0.514,0.000,-133.261,0.457,1.422
1705,train,569215,1593,1000,2625.518,1000.000,2.101,0.479,0.000,-133.309,0.458,1.418
1706,train,570215,1594,1000,2673.200,1000.000,2.093,0.493,0.000,-133.328,0.456,1.422
1707,train,570215,1594,1000,2673.200,1000.000,2.099,0.573,0.000,-133.451,0.445,1.419
1708,train,571215,1595,1000,3037.835,1000.000,2.099,0.573,0.000,-133.451,0.445,1.419
1709,train,572215,1596,1000,2797.816,1000.000,2.098,0.471,0.000,-133.552,0.430,1.422
1710,train,573215,1597,1000,2833.610,1000.000,2.103,0.469,0.000,-133.567,0.418,1.420
1711,train,574215,1598,1000,2890.764,1000.000,2.098,0.499,0.000,-133.634,0.400,1.424
1712,train,575215,1599,1000,3029.084,1000.000,2.110,0.474,0.000,-133.707,0.392,1.414
1713,train,575215,1599,1000,3029.084,1000.000,2.107,0.438,0.000,-133.706,0.391,1.426
1714,train,576215,1600,1000,2983.031,1000.000,2.107,0.438,0.000,-133.706,0.391,1.426
1715,train,577215,1601,1000,2486.376,1000.000,2.110,0.414,0.000,-133.634,0.426,1.427
1716,train,578215,1602,1000,2584.574,1000.000,2.109,0.445,0.000,-133.556,0.430,1.425
1717,train,579215,1603,1000,2429.624,1000.000,2.113,0.460,0.000,-133.535,0.445,1.419
1718,train,580215,1604,1000,2536.085,1000.000,2.106,0.493,0.000,-133.566,0.452,1.423
1719,train,580215,1604,1000,2536.085,1000.000,2.109,0.511,0.000,-133.610,0.472,1.419
1720,train,581215,1605,1000,2746.186,1000.000,2.109,0.511,0.000,-133.610,0.472,1.419
1721,train,582215,1606,1000,3023.026,1000.000,2.117,0.462,0.000,-133.623,0.461,1.415
1722,train,583215,1607,1000,2938.718,1000.000,2.111,0.493,0.000,-133.588,0.475,1.422
1723,train,584215,1608,1000,2811.976,1000.000,2.106,0.442,0.000,-133.520,0.489,1.422
1724,train,585215,1609,1000,2444.717,1000.000,2.107,0.498,0.000,-133.491,0.493,1.415
1725,train,585215,1609,1000,2444.717,1000.000,2.117,0.537,0.000,-133.539,0.482,1.422
1726,train,586215,1610,1000,1393.816,1000.000,2.117,0.537,0.000,-133.539,0.482,1.422
1727,train,587215,1611,1000,2095.631,1000.000,2.116,0.534,0.000,-133.587,0.481,1.418
1728,train,588215,1612,1000,1926.387,1000.000,2.115,0.467,0.000,-133.587,0.488,1.410
1729,train,589215,1613,1000,1897.964,1000.000,2.109,0.448,0.000,-133.502,0.490,1.422
1730,train,590215,1614,1000,2183.557,1000.000,2.113,0.525,0.000,-133.436,0.513,1.419
1731,train,590215,1614,1000,2183.557,1000.000,2.106,0.491,0.000,-133.374,0.544,1.414
1732,train,591215,1615,1000,718.504,1000.000,2.106,0.491,0.000,-133.374,0.544,1.414
1733,train,592215,1616,1000,1534.023,1000.000,2.110,0.467,0.000,-133.255,0.508,1.419
1734,train,593215,1617,1000,1909.105,1000.000,2.111,0.464,0.000,-133.167,0.535,1.426
1735,train,594215,1618,1000,1928.964,1000.000,2.109,0.525,0.000,-133.149,0.515,1.413
1736,train,595215,1619,1000,2074.983,1000.000,2.110,0.497,0.000,-133.164,0.537,1.430
1737,train,595215,1619,1000,2074.983,1000.000,2.108,0.514,0.000,-133.182,0.550,1.417
1738,train,596215,1620,1000,1956.668,1000.000,2.108,0.514,0.000,-133.182,0.550,1.417
1739,train,597215,1621,1000,1776.913,1000.000,2.110,0.409,0.000,-133.090,0.541,1.413
1740,train,598215,1622,1000,2193.472,1000.000,2.103,0.514,0.000,-132.983,0.528,1.418
1741,train,599215,1623,1000,1968.492,1000.000,2.112,0.445,0.000,-132.942,0.530,1.421
1742,train,600215,1624,1000,2136.997,1000.000,2.118,0.522,0.000,-132.914,0.516,1.428
1743,train,600215,1624,1000,2136.997,1000.000,2.114,0.508,0.000,-132.952,0.506,1.419
1744,train,601215,1625,1000,2748.268,1000.000,2.114,0.508,0.000,-132.952,0.506,1.419
1745,train,602215,1626,1000,3427.140,1000.000,2.111,0.511,0.000,-133.002,0.498,1.420
1746,train,603215,1627,1000,3129.653,1000.000,2.118,0.480,0.000,-133.024,0.494,1.424
1747,train,604215,1628,1000,2844.045,1000.000,2.106,0.482,0.000,-132.982,0.524,1.428
1748,train,605215,1629,1000,2816.433,1000.000,2.111,0.459,0.000,-132.918,0.529,1.416
1749,train,605215,1629,1000,2816.433,1000.000,2.119,0.503,0.000,-132.908,0.560,1.421
1750,train,606215,1630,1000,2147.383,1000.000,2.119,0.503,0.000,-132.908,0.560,1.421
1751,train,607215,1631,1000,1882.803,1000.000,2.118,0.507,0.000,-132.898,0.527,1.407
1752,train,608215,1632,1000,2020.231,1000.000,2.119,0.510,0.000,-132.869,0.534,1.419
1753,train,609215,1633,1000,2166.613,1000.000,2.117,0.469,0.000,-132.850,0.512,1.416
1754,train,610215,1634,1000,2282.065,1000.000,2.122,0.432,0.000,-132.782,0.525,1.411
1755,train,610215,1634,1000,2282.065,1000.000,2.116,0.442,0.000,-132.642,0.524,1.420
1756,train,611215,1635,1000,2078.594,1000.000,2.116,0.442,0.000,-132.642,0.524,1.420
1757,train,612215,1636,1000,1671.814,1000.000,2.118,0.427,0.000,-132.480,0.539,1.420
1758,train,613215,1637,1000,1967.630,1000.000,2.111,0.453,0.000,-132.351,0.573,1.418
1759,train,614215,1638,1000,2125.447,1000.000,2.120,0.500,0.000,-132.300,0.557,1.418
1760,train,615215,1639,1000,2321.080,1000.000,2.113,0.564,0.000,-132.361,0.575,1.428
1761,train,615215,1639,1000,2321.080,1000.000,2.113,0.470,0.000,-132.381,0.583,1.425
1762,train,616215,1640,1000,3079.275,1000.000,2.113,0.470,0.000,-132.381,0.583,1.425
1763,train,617215,1641,1000,2895.746,1000.000,2.131,0.432,0.000,-132.307,0.563,1.432
1764,train,618215,1642,1000,2684.713,1000.000,2.120,0.500,0.000,-132.235,0.530,1.424
1765,train,619215,1643,1000,2738.413,1000.000,2.128,0.480,0.000,-132.198,0.560,1.425
1766,train,620215,1644,1000,2701.387,1000.000,2.120,0.541,0.000,-132.200,0.541,1.422
1767,train,620215,1644,1000,2701.387,1000.000,2.127,0.485,0.000,-132.229,0.528,1.428
1768,train,621215,1645,1000,2887.023,1000.000,2.127,0.485,0.000,-132.229,0.528,1.428
1769,train,622215,1646,1000,3162.423,1000.000,2.129,0.530,0.000,-132.264,0.510,1.423
1770,train,623215,1647,1000,3350.079,1000.000,2.134,0.423,0.000,-132.207,0.525,1.429
1771,train,624215,1648,1000,3061.432,1000.000,2.122,0.471,0.000,-132.106,0.503,1.421
1772,train,625215,1649,1000,3124.331,1000.000,2.137,0.504,0.000,-132.084,0.495,1.434
1773,train,625215,1649,1000,3124.331,1000.000,2.144,0.519,0.000,-132.133,0.488,1.422
1774,train,626215,1650,1000,3018.681,1000.000,2.144,0.519,0.000,-132.133,0.488,1.422
1775,train,627215,1651,1000,2683.604,1000.000,2.130,0.521,0.000,-132.186,0.491,1.420
1776,train,628215,1652,1000,2710.655,1000.000,2.140,0.437,0.000,-132.190,0.477,1.436
1777,train,629215,1653,1000,2614.569,1000.000,2.131,0.542,0.000,-132.233,0.518,1.424
1778,train,630215,1654,1000,2672.394,1000.000,2.138,0.498,0.000,-132.331,0.528,1.428
1779,train,630215,1654,1000,2672.394,1000.000,2.133,0.436,0.000,-132.343,0.530,1.431
1780,train,631215,1655,1000,2324.686,1000.000,2.133,0.436,0.000,-132.343,0.530,1.431
1781,train,632215,1656,1000,2963.240,1000.000,2.141,0.455,0.000,-132.240,0.529,1.417
1782,train,633215,1657,1000,2848.978,1000.000,2.142,0.518,0.000,-132.196,0.536,1.422
1783,train,634215,1658,1000,2637.688,1000.000,2.135,0.500,0.000,-132.245,0.535,1.420
1784,train,634228,1659,13,2675.649,1000.000,2.141,0.479,0.000,-132.274,0.516,1.416
1785,train,635228,1660,1000,2231.992,835.500,2.142,0.480,0.000,-132.273,0.517,1.416
1786,train,635228,1660,1000,2231.992,835.500,2.152,0.445,0.000,-132.226,0.528,1.428
1787,train,636228,1661,1000,3253.533,1000.000,2.152,0.445,0.000,-132.226,0.528,1.428
1788,train,637228,1662,1000,3271.419,1000.000,2.139,0.520,0.000,-132.212,0.526,1.427
1789,train,638228,1663,1000,3172.127,1000.000,2.143,0.509,0.000,-132.303,0.494,1.429
1790,train,639228,1664,1000,3148.104,1000.000,2.157,0.544,0.000,-132.376,0.512,1.416
1791,train,640228,1665,1000,3143.256,1000.000,2.147,0.488,0.000,-132.379,0.500,1.423
1792,train,640228,1665,1000,3143.256,1000.000,2.151,0.482,0.000,-132.353,0.509,1.422
1793,train,641228,1666,1000,2776.916,1000.000,2.151,0.482,0.000,-132.353,0.509,1.422
1794,train,642228,1667,1000,2213.421,1000.000,2.149,0.436,0.000,-132.286,0.512,1.420
1795,train,643228,1668,1000,2142.482,1000.000,2.157,0.470,0.000,-132.223,0.476,1.412
1796,train,644228,1669,1000,2168.539,1000.000,2.149,0.494,0.000,-132.212,0.491,1.417
1797,train,645228,1670,1000,2017.902,1000.000,2.148,0.527,0.000,-132.253,0.500,1.425
1798,train,645228,1670,1000,2017.902,1000.000,2.147,0.526,0.000,-132.329,0.496,1.418
1799,train,646228,1671,1000,2674.951,1000.000,2.147,0.526,0.000,-132.329,0.496,1.418
1800,train,647228,1672,1000,2833.422,1000.000,2.144,0.402,0.000,-132.288,0.495,1.429
1801,train,648228,1673,1000,2522.672,1000.000,2.152,0.516,0.000,-132.259,0.489,1.417
1802,train,649228,1674,1000,2663.598,1000.000,2.151,0.486,0.000,-132.289,0.522,1.419
1803,train,650228,1675,1000,2668.706,1000.000,2.153,0.451,0.000,-132.254,0.521,1.418
1804,train,650228,1675,1000,2668.706,1000.000,2.156,0.466,0.000,-132.195,0.519,1.428
1805,train,650564,1676,336,2996.351,1000.000,2.156,0.466,0.000,-132.195,0.519,1.428
1806,train,651564,1677,1000,2099.013,668.000,2.152,0.494,0.000,-132.194,0.527,1.424
1807,train,652564,1678,1000,2286.599,778.667,2.160,0.458,0.000,-132.151,0.527,1.418
1808,train,653564,1679,1000,2404.898,834.000,2.156,0.508,0.000,-132.140,0.516,1.435
1809,train,654564,1680,1000,2178.697,867.200,2.152,0.510,0.000,-132.187,0.521,1.430
