,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
1496,train,773900,1343,1000,3130.140,1000.000,3.072,0.500,0.000,-130.494,0.416,1.466
1497,train,774900,1344,1000,3173.236,1000.000,3.078,0.566,0.000,-130.454,0.426,1.463
1498,train,775900,1345,1000,3119.735,1000.000,3.085,0.561,0.000,-130.504,0.439,1.466
1499,train,775900,1345,1000,3119.735,1000.000,3.080,0.571,0.000,-130.585,0.435,1.463
1500,train,776900,1346,1000,4119.522,1000.000,3.080,0.571,0.000,-130.585,0.435,1.463
1501,train,777900,1347,1000,4131.087,1000.000,3.078,0.541,0.000,-130.634,0.412,1.469
1502,train,778900,1348,1000,4006.409,1000.000,3.100,0.519,0.000,-130.602,0.404,1.457
1503,train,779900,1349,1000,3799.082,1000.000,3.091,0.594,0.000,-130.600,0.424,1.459
1504,train,780900,1350,1000,3877.415,1000.000,3.086,0.575,0.000,-130.634,0.438,1.464
1505,train,780900,1350,1000,3877.415,1000.000,3.086,0.552,0.000,-130.637,0.435,1.464
1506,train,781900,1351,1000,4541.962,1000.000,3.086,0.552,0.000,-130.637,0.435,1.464
1507,train,782900,1352,1000,4307.898,1000.000,3.084,0.535,0.000,-130.626,0.432,1.464
1508,train,783900,1353,1000,3999.961,1000.000,3.095,0.515,0.000,-130.595,0.439,1.461
1509,train,784900,1354,1000,4097.678,1000.000,3.089,0.535,0.000,-130.565,0.437,1.457
1510,train,785900,1355,1000,3969.390,1000.000,3.095,0.540,0.000,-130.583,0.434,1.464
1511,train,785900,1355,1000,3969.390,1000.000,3.094,0.539,0.000,-130.597,0.428,1.465
1512,train,786900,1356,1000,3562.421,1000.000,3.094,0.539,0.000,-130.597,0.428,1.465
1513,train,787900,1357,1000,3185.747,1000.000,3.104,0.592,0.000,-130.645,0.428,1.465
1514,train,788900,1358,1000,3327.595,1000.000,3.098,0.531,0.000,-130.687,0.437,1.450
1515,train,789900,1359,1000,3475.347,1000.000,3.103,0.556,0.000,-130.688,0.432,1.459
1516,train,790900,1360,1000,3549.102,1000.000,3.098,0.546,0.000,-130.656,0.420,1.463
1517,train,790900,1360,1000,3549.102,1000.000,3.095,0.573,0.000,-130.621,0.434,1.460
1518,train,791900,1361,1000,3937.546,1000.000,3.095,0.573,0.000,-130.621,0.434,1.460
1519,train,792900,1362,1000,4019.813,1000.000,3.103,0.551,0.000,-130.651,0.428,1.469
1520,train,793900,1363,1000,4119.968,1000.000,3.103,0.534,0.000,-130.688,0.412,1.460
1521,train,794900,1364,1000,3905.934,1000.000,3.099,0.599,0.000,-130.781,0.400,1.459
1522,train,795900,1365,1000,3820.274,1000.000,3.096,0.494,0.000,-130.812,0.422,1.465
1523,train,795900,1365,1000,3820.274,1000.000,3.098,0.547,0.000,-130.781,0.414,1.464
1524,train,796900,1366,1000,4323.830,1000.000,3.098,0.547,0.000,-130.781,0.414,1.464
1525,train,797900,1367,1000,3992.907,1000.000,3.094,0.568,0.000,-130.821,0.422,1.465
1526,train,798900,1368,1000,4186.490,1000.000,3.107,0.554,0.000,-130.886,0.420,1.464
1527,train,799900,1369,1000,3720.065,1000.000,3.104,0.562,0.000,-130.901,0.403,1.467
1528,train,800900,1370,1000,3681.856,1000.000,3.097,0.569,0.000,-130.901,0.397,1.463
1529,train,800900,1370,1000,3681.856,1000.000,3.102,0.489,0.000,-130.858,0.406,1.459
1530,train,801900,1371,1000,3294.265,1000.000,3.102,0.489,0.000,-130.858,0.406,1.459
1531,train,802900,1372,1000,3504.972,1000.000,3.107,0.557,0.000,-130.812,0.414,1.452
1532,train,803900,1373,1000,2644.199,1000.000,3.100,0.533,0.000,-130.829,0.398,1.459
1533,train,804900,1374,1000,2667.625,1000.000,3.100,0.557,0.000,-130.848,0.417,1.457
1534,train,805900,1375,1000,2638.991,1000.000,3.112,0.570,0.000,-130.909,0.412,1.458
1535,train,805900,1375,1000,2638.991,1000.000,3.102,0.579,0.000,-131.002,0.382,1.459
1536,train,806900,1376,1000,3758.798,1000.000,3.102,0.579,0.000,-131.002,0.382,1.459
1537,train,807900,1377,1000,3943.127,1000.000,3.104,0.502,0.000,-131.034,0.369,1.461
1538,train,808900,1378,1000,3702.549,1000.000,3.112,0.493,0.000,-130.991,0.380,1.457
1539,train,809900,1379,1000,3642.291,1000.000,3.108,0.521,0.000,-130.970,0.391,1.454
1540,train,810900,1380,1000,3782.138,1000.000,3.110,0.565,0.000,-131.043,0.384,1.458
1541,train,810900,1380,1000,3782.138,1000.000,3.109,0.614,0.000,-131.199,0.356,1.454
1542,train,811900,1381,1000,3558.435,1000.000,3.109,0.614,0.000,-131.199,0.356,1.454
1543,train,812900,1382,1000,3521.762,1000.000,3.104,0.538,0.000,-131.306,0.360,1.461
1544,train,813900,1383,1000,3469.276,1000.000,3.103,0.564,0.000,-131.391,0.348,1.456
1545,train,814900,1384,1000,3431.882,1000.000,3.101,0.538,0.000,-131.486,0.361,1.462
1546,train,815900,1385,1000,3405.872,1000.000,3.114,0.531,0.000,-131.591,0.356,1.457
1547,train,815900,1385,1000,3405.872,1000.000,3.104,0.498,0.000,-131.676,0.351,1.457
1548,train,816900,1386,1000,3939.976,1000.000,3.104,0.498,0.000,-131.676,0.351,1.457
1549,train,817900,1387,1000,4060.257,1000.000,3.110,0.529,0.000,-131.721,0.356,1.460
1550,train,818900,1388,1000,4263.496,1000.000,3.117,0.522,0.000,-131.793,0.357,1.458
1551,train,819900,1389,1000,4192.476,1000.000,3.112,0.509,0.000,-131.838,0.349,1.462
1552,train,820900,1390,1000,4081.107,1000.000,3.112,0.577,0.000,-131.927,0.353,1.460
1553,train,820900,1390,1000,4081.107,1000.000,3.112,0.514,0.000,-132.018,0.350,1.451
1554,train,821255,1391,355,4422.485,1000.000,3.112,0.514,0.000,-132.018,0.350,1.451
1555,train,822052,1392,797,3003.925,677.500,3.109,0.508,0.000,-132.050,0.360,1.456
1556,train,823052,1393,1000,2995.203,717.333,3.114,0.563,0.000,-132.141,0.373,1.459
1557,train,824052,1394,1000,3157.471,788.000,3.108,0.573,0.000,-132.300,0.360,1.459
1558,train,825052,1395,1000,3336.009,830.400,3.114,0.530,0.000,-132.402,0.374,1.461
1559,train,825052,1395,1000,3336.009,830.400,3.117,0.557,0.000,-132.502,0.365,1.454
1560,train,826052,1396,1000,3750.271,1000.000,3.117,0.557,0.000,-132.502,0.365,1.454
1561,train,827052,1397,1000,3824.864,1000.000,3.111,0.546,0.000,-132.542,0.382,1.463
1562,train,828052,1398,1000,3582.520,1000.000,3.113,0.537,0.000,-132.514,0.393,1.458
1563,train,829052,1399,1000,3588.780,1000.000,3.124,0.527,0.000,-132.477,0.421,1.450
1564,train,830052,1400,1000,3594.326,1000.000,3.119,0.529,0.000,-132.473,0.423,1.453
1565,train,830052,1400,1000,3594.326,1000.000,3.123,0.582,0.000,-132.501,0.437,1.456
1566,train,831052,1401,1000,3646.145,1000.000,3.123,0.582,0.000,-132.501,0.437,1.456
1567,train,832052,1402,1000,4164.959,1000.000,3.124,0.509,0.000,-132.493,0.437,1.464
1568,train,833052,1403,1000,3951.949,1000.000,3.130,0.582,0.000,-132.499,0.433,1.452
1569,train,834052,1404,1000,3915.472,1000.000,3.130,0.524,0.000,-132.507,0.437,1.458
1570,train,835052,1405,1000,4025.729,1000.000,3.131,0.558,0.000,-132.442,0.444,1.460
1571,train,835052,1405,1000,4025.729,1000.000,3.131,0.544,0.000,-132.389,0.462,1.462
1572,train,836052,1406,1000,3613.473,1000.000,3.131,0.544,0.000,-132.389,0.462,1.462
1573,train,837052,1407,1000,3505.111,1000.000,3.126,0.602,0.000,-132.376,0.450,1.459
1574,train,838052,1408,1000,3611.120,1000.000,3.124,0.536,0.000,-132.302,0.433,1.456
1575,train,839052,1409,1000,3862.317,1000.000,3.136,0.588,0.000,-132.248,0.434,1.469
1576,train,840052,1410,1000,3812.766,1000.000,3.134,0.539,0.000,-132.253,0.422,1.459
1577,train,840052,1410,1000,3812.766,1000.000,3.129,0.511,0.000,-132.164,0.414,1.459
1578,train,841052,1411,1000,3393.034,1000.000,3.129,0.511,0.000,-132.164,0.414,1.459
1579,train,842052,1412,1000,3876.288,1000.000,3.138,0.556,0.000,-132.080,0.401,1.452
1580,train,843052,1413,1000,4052.216,1000.000,3.132,0.536,0.000,-132.053,0.407,1.455
1581,train,844052,1414,1000,4046.356,1000.000,3.133,0.587,0.000,-132.053,0.394,1.457
1582,train,845052,1415,1000,4125.300,1000.000,3.140,0.486,0.000,-132.019,0.393,1.460
1583,train,845052,1415,1000,4125.300,1000.000,3.144,0.512,0.000,-131.942,0.406,1.455
1584,train,846052,1416,1000,4009.432,1000.000,3.144,0.512,0.000,-131.942,0.406,1.455
1585,train,847052,1417,1000,3742.180,1000.000,3.129,0.501,0.000,-131.860,0.389,1.460
1586,train,848052,1418,1000,3943.538,1000.000,3.141,0.522,0.000,-131.835,0.391,1.456
1587,train,849052,1419,1000,3930.985,1000.000,3.136,0.546,0.000,-131.883,0.378,1.453
1588,train,850052,1420,1000,3933.988,1000.000,3.145,0.522,0.000,-131.905,0.384,1.464
1589,train,850052,1420,1000,3933.988,1000.000,3.139,0.567,0.000,-131.939,0.387,1.461
1590,train,851052,1421,1000,3684.812,1000.000,3.139,0.567,0.000,-131.939,0.387,1.461
1591,train,852052,1422,1000,3942.883,1000.000,3.147,0.553,0.000,-132.023,0.373,1.462
1592,train,853052,1423,1000,3990.583,1000.000,3.147,0.535,0.000,-132.106,0.367,1.464
1593,train,854052,1424,1000,4102.189,1000.000,3.139,0.574,0.000,-132.197,0.375,1.463
1594,train,855052,1425,1000,4104.372,1000.000,3.148,0.521,0.000,-132.259,0.365,1.466
1595,train,855052,1425,1000,4104.372,1000.000,3.152,0.532,0.000,-132.254,0.371,1.460
1596,train,856052,1426,1000,4458.823,1000.000,3.152,0.532,0.000,-132.254,0.371,1.460
1597,train,857052,1427,1000,4146.034,1000.000,3.143,0.543,0.000,-132.287,0.366,1.458
1598,train,858052,1428,1000,3878.104,1000.000,3.145,0.560,0.000,-132.426,0.351,1.461
1599,train,858352,1429,300,3720.110,1000.000,3.146,0.573,0.000,-132.607,0.344,1.459
1600,train,859352,1430,1000,3202.626,860.000,3.144,0.575,0.000,-132.651,0.346,1.458
1601,train,860352,1431,1000,3387.432,883.333,3.151,0.535,0.000,-132.734,0.362,1.457
1602,train,860352,1431,1000,3387.432,883.333,3.149,0.531,0.000,-132.775,0.366,1.459
1603,train,861352,1432,1000,4268.346,1000.000,3.149,0.531,0.000,-132.775,0.366,1.459
1604,train,862352,1433,1000,4138.848,1000.000,3.155,0.584,0.000,-132.877,0.366,1.459
1605,train,863352,1434,1000,3906.098,1000.000,3.144,0.467,0.000,-132.874,0.364,1.461
1606,train,864352,1435,1000,3909.879,1000.000,3.154,0.582,0.000,-132.860,0.360,1.456
1607,train,865352,1436,1000,3947.416,1000.000,3.161,0.497,0.000,-132.923,0.363,1.464
1608,train,865352,1436,1000,3947.416,1000.000,3.152,0.514,0.000,-132.899,0.368,1.459
1609,train,866352,1437,1000,3314.425,1000.000,3.152,0.514,0.000,-132.899,0.368,1.459
1610,train,867352,1438,1000,3854.394,1000.000,3.154,0.550,0.000,-132.894,0.371,1.462
1611,train,868352,1439,1000,3945.061,1000.000,3.151,0.511,0.000,-132.903,0.370,1.466
1612,train,869352,1440,1000,4036.842,1000.000,3.159,0.572,0.000,-132.925,0.387,1.460
1613,train,870352,1441,1000,4068.041,1000.000,3.157,0.535,0.000,-132.944,0.379,1.457
1614,train,870352,1441,1000,4068.041,1000.000,3.162,0.516,0.000,-132.940,0.395,1.462
1615,train,871352,1442,1000,4363.039,1000.000,3.162,0.516,0.000,-132.940,0.395,1.462
1616,train,872352,1443,1000,4357.938,1000.000,3.168,0.545,0.000,-132.964,0.392,1.459
1617,train,873352,1444,1000,4256.090,1000.000,3.160,0.614,0.000,-133.080,0.388,1.462
1618,train,874352,1445,1000,4115.317,1000.000,3.165,0.554,0.000,-133.195,0.395,1.462
1619,train,875352,1446,1000,4036.681,1000.000,3.172,0.484,0.000,-133.133,0.400,1.453
1620,train,875352,1446,1000,4036.681,1000.000,3.169,0.536,0.000,-133.016,0.413,1.467
1621,train,876352,1447,1000,3773.725,1000.000,3.169,0.536,0.000,-133.016,0.413,1.467
1622,train,877352,1448,1000,2457.628,1000.000,3.163,0.537,0.000,-132.972,0.393,1.460
1623,train,878352,1449,1000,3043.327,1000.000,3.163,0.552,0.000,-132.977,0.387,1.456
1624,train,879352,1450,1000,3237.275,1000.000,3.166,0.573,0.000,-133.007,0.402,1.458
1625,train,880352,1451,1000,3336.604,1000.000,3.164,0.495,0.000,-132.987,0.405,1.461
1626,train,880352,1451,1000,3336.604,1000.000,3.172,0.520,0.000,-132.924,0.390,1.463
1627,train,881352,1452,1000,4058.629,1000.000,3.172,0.520,0.000,-132.924,0.390,1.463
1628,train,882352,1453,1000,3865.502,1000.000,3.172,0.549,0.000,-132.909,0.410,1.458
1629,train,883352,1454,1000,3662.230,1000.000,3.158,0.576,0.000,-132.941,0.441,1.459
1630,train,884352,1455,1000,3747.575,1000.000,3.171,0.562,0.000,-133.027,0.433,1.462
1631,train,885352,1456,1000,3892.280,1000.000,3.163,0.549,0.000,-133.058,0.410,1.463
1632,train,885352,1456,1000,3892.280,1000.000,3.179,0.542,0.000,-133.012,0.408,1.467
1633,train,886352,1457,1000,4004.418,1000.000,3.179,0.542,0.000,-133.012,0.408,1.467
1634,train,886601,1458,249,4023.760,1000.000,3.166,0.535,0.000,-132.968,0.420,1.459
1635,train,887601,1459,1000,3043.820,749.667,3.165,0.530,0.000,-132.956,0.417,1.465
1636,train,888601,1460,1000,3338.708,812.250,3.187,0.535,0.000,-132.892,0.452,1.459
1637,train,889601,1461,1000,3385.895,849.800,3.179,0.489,0.000,-132.766,0.442,1.458
1638,train,890601,1462,1000,3569.239,874.833,3.180,0.491,0.000,-132.574,0.458,1.458
1639,train,890601,1462,1000,3569.239,874.833,3.178,0.597,0.000,-132.490,0.446,1.460
1640,train,891601,1463,1000,4497.515,1000.000,3.178,0.597,0.000,-132.490,0.446,1.460
1641,train,892601,1464,1000,4117.222,1000.000,3.179,0.595,0.000,-132.529,0.451,1.462
1642,train,893601,1465,1000,3950.746,1000.000,3.177,0.580,0.000,-132.540,0.454,1.464
1643,train,894601,1466,1000,4017.476,1000.000,3.190,0.564,0.000,-132.510,0.453,1.457
1644,train,895601,1467,1000,4021.061,1000.000,3.180,0.514,0.000,-132.447,0.457,1.462
1645,train,895601,1467,1000,4021.061,1000.000,3.173,0.485,0.000,-132.293,0.494,1.449
1646,train,896601,1468,1000,3713.317,1000.000,3.173,0.485,0.000,-132.293,0.494,1.449
1647,train,897601,1469,1000,4129.417,1000.000,3.182,0.493,0.000,-132.100,0.477,1.458
1648,train,898601,1470,1000,4099.913,1000.000,3.187,0.560,0.000,-132.000,0.476,1.456
1649,train,899601,1471,1000,4133.908,1000.000,3.186,0.482,0.000,-131.885,0.473,1.459
1650,train,900601,1472,1000,4213.467,1000.000,3.196,0.564,0.000,-131.789,0.438,1.456
1651,train,900601,1472,1000,4213.467,1000.000,3.190,0.545,0.000,-131.762,0.440,1.451
1652,train,901353,1473,752,4464.834,1000.000,3.190,0.545,0.000,-131.762,0.440,1.451
1653,train,902353,1474,1000,3975.699,876.000,3.187,0.504,0.000,-131.667,0.430,1.459
1654,train,903353,1475,1000,3929.696,917.333,3.185,0.529,0.000,-131.509,0.454,1.452
1655,train,904353,1476,1000,4045.239,938.000,3.185,0.465,0.000,-131.312,0.439,1.456
1656,train,905353,1477,1000,4064.107,950.400,3.197,0.545,0.000,-131.177,0.460,1.456
1657,train,905353,1477,1000,4064.107,950.400,3.194,0.606,0.000,-131.224,0.467,1.469
1658,train,906353,1478,1000,4467.721,1000.000,3.194,0.606,0.000,-131.224,0.467,1.469
1659,train,907353,1479,1000,4573.645,1000.000,3.198,0.569,0.000,-131.275,0.477,1.459
1660,train,908353,1480,1000,4520.236,1000.000,3.199,0.592,0.000,-131.293,0.478,1.458
1661,train,909353,1481,1000,4559.374,1000.000,3.198,0.535,0.000,-131.273,0.472,1.459
1662,train,910353,1482,1000,4613.560,1000.000,3.196,0.580,0.000,-131.243,0.483,1.462
1663,train,910353,1482,1000,4613.560,1000.000,3.211,0.572,0.000,-131.249,0.472,1.469
1664,train,911353,1483,1000,4175.497,1000.000,3.211,0.572,0.000,-131.249,0.472,1.469
1665,train,912353,1484,1000,4029.840,1000.000,3.210,0.567,0.000,-131.227,0.477,1.452
1666,train,913353,1485,1000,4146.982,1000.000,3.201,0.526,0.000,-131.175,0.484,1.457
1667,train,914353,1486,1000,4220.053,1000.000,3.202,0.551,0.000,-131.121,0.451,1.464
1668,train,915353,1487,1000,4150.206,1000.000,3.217,0.510,0.000,-131.056,0.479,1.460
1669,train,915353,1487,1000,4150.206,1000.000,3.202,0.552,0.000,-130.966,0.474,1.458
1670,train,916353,1488,1000,3988.455,1000.000,3.202,0.552,0.000,-130.966,0.474,1.458
1671,train,917353,1489,1000,4309.013,1000.000,3.200,0.541,0.000,-130.892,0.491,1.463
1672,train,918267,1490,914,4321.988,1000.000,3.213,0.572,0.000,-130.875,0.494,1.457
1673,train,919267,1491,1000,4229.837,978.500,3.218,0.533,0.000,-130.864,0.495,1.464
1674,train,920267,1492,1000,4187.626,982.800,3.215,0.559,0.000,-130.829,0.478,1.472
1675,train,920267,1492,1000,4187.626,982.800,3.213,0.570,0.000,-130.830,0.493,1.458
1676,train,921267,1493,1000,4214.908,1000.000,3.213,0.570,0.000,-130.830,0.493,1.458
1677,train,922267,1494,1000,4038.409,1000.000,3.215,0.480,0.000,-130.732,0.484,1.455
1678,train,923267,1495,1000,4121.214,1000.000,3.216,0.578,0.000,-130.632,0.450,1.461
1679,train,924267,1496,1000,4236.429,1000.000,3.211,0.624,0.000,-130.682,0.470,1.464
1680,train,925267,1497,1000,4252.835,1000.000,3.223,0.584,0.000,-130.781,0.477,1.458
1681,train,925267,1497,1000,4252.835,1000.000,3.210,0.482,0.000,-130.735,0.511,1.460
1682,train,926267,1498,1000,2793.051,1000.000,3.210,0.482,0.000,-130.735,0.511,1.460
1683,train,927267,1499,1000,3046.864,1000.000,3.213,0.523,0.000,-130.576,0.496,1.456
1684,train,928267,1500,1000,3493.539,1000.000,3.222,0.522,0.000,-130.436,0.503,1.463
1685,train,929267,1501,1000,3588.792,1000.000,3.216,0.559,0.000,-130.334,0.521,1.461
1686,train,930267,1502,1000,3632.347,1000.000,3.222,0.560,0.000,-130.292,0.510,1.467
1687,train,930267,1502,1000,3632.347,1000.000,3.226,0.594,0.000,-130.292,0.496,1.463
1688,train,931267,1503,1000,4419.333,1000.000,3.226,0.594,0.000,-130.292,0.496,1.463
1689,train,932267,1504,1000,4253.694,1000.000,3.226,0.603,0.000,-130.338,0.518,1.455
1690,train,933267,1505,1000,4132.378,1000.000,3.220,0.558,0.000,-130.330,0.497,1.466
1691,train,934267,1506,1000,4210.925,1000.000,3.227,0.575,0.000,-130.280,0.505,1.462
1692,train,935267,1507,1000,4242.370,1000.000,3.235,0.544,0.000,-130.201,0.475,1.468
1693,train,935267,1507,1000,4242.370,1000.000,3.227,0.536,0.000,-130.090,0.493,1.459
1694,train,936267,1508,1000,4536.446,1000.000,3.227,0.536,0.000,-130.090,0.493,1.459
1695,train,937267,1509,1000,4391.004,1000.000,3.234,0.528,0.000,-129.979,0.487,1.455
1696,train,938267,1510,1000,4567.703,1000.000,3.230,0.487,0.000,-129.799,0.519,1.457
1697,train,939267,1511,1000,4596.167,1000.000,3.233,0.573,0.000,-129.689,0.505,1.463
1698,train,940267,1512,1000,4590.514,1000.000,3.233,0.569,0.000,-129.691,0.500,1.460
1699,train,940267,1512,1000,4590.514,1000.000,3.227,0.582,0.000,-129.693,0.488,1.458
1700,train,941267,1513,1000,4853.328,1000.000,3.227,0.582,0.000,-129.693,0.488,1.458
1701,train,942267,1514,1000,4684.992,1000.000,3.227,0.540,0.000,-129.648,0.527,1.457
1702,train,943267,1515,1000,4533.216,1000.000,3.237,0.494,0.000,-129.537,0.530,1.468
1703,train,944267,1516,1000,4271.749,1000.000,3.242,0.492,0.000,-129.354,0.510,1.462
1704,train,945267,1517,1000,4238.380,1000.000,3.230,0.561,0.000,-129.179,0.534,1.464
1705,train,945267,1517,1000,4238.380,1000.000,3.236,0.593,0.000,-129.148,0.501,1.466
1706,train,946267,1518,1000,4863.174,1000.000,3.236,0.593,0.000,-129.148,0.501,1.466
1707,train,947267,1519,1000,4768.588,1000.000,3.238,0.565,0.000,-129.145,0.491,1.464
1708,train,948267,1520,1000,4629.099,1000.000,3.245,0.503,0.000,-129.082,0.467,1.458
1709,train,949267,1521,1000,4583.005,1000.000,3.242,0.573,0.000,-129.066,0.465,1.463
1710,train,950267,1522,1000,4602.508,1000.000,3.247,0.547,0.000,-129.106,0.466,1.470
1711,train,950267,1522,1000,4602.508,1000.000,3.243,0.592,0.000,-129.184,0.444,1.464
1712,train,951267,1523,1000,3885.563,1000.000,3.243,0.592,0.000,-129.184,0.444,1.464
1713,train,952267,1524,1000,4407.156,1000.000,3.244,0.568,0.000,-129.241,0.446,1.464
1714,train,953267,1525,1000,4443.921,1000.000,3.248,0.484,0.000,-129.180,0.459,1.466
1715,train,954267,1526,1000,4278.319,1000.000,3.245,0.541,0.000,-129.113,0.456,1.464
1716,train,955267,1527,1000,4415.603,1000.000,3.246,0.587,0.000,-129.161,0.433,1.460
1717,train,955267,1527,1000,4415.603,1000.000,3.260,0.538,0.000,-129.241,0.447,1.455
1718,train,956267,1528,1000,4555.771,1000.000,3.260,0.538,0.000,-129.241,0.447,1.455
1719,train,957267,1529,1000,4448.336,1000.000,3.248,0.530,0.000,-129.237,0.429,1.464
1720,train,958267,1530,1000,4432.020,1000.000,3.263,0.531,0.000,-129.234,0.442,1.466
1721,train,959267,1531,1000,4458.019,1000.000,3.248,0.527,0.000,-129.243,0.418,1.465
1722,train,960267,1532,1000,4369.924,1000.000,3.246,0.524,0.000,-129.219,0.442,1.465
1723,train,960267,1532,1000,4369.924,1000.000,3.248,0.543,0.000,-129.258,0.440,1.470
1724,train,961267,1533,1000,4089.152,1000.000,3.248,0.543,0.000,-129.258,0.440,1.470
1725,train,962267,1534,1000,4128.748,1000.000,3.266,0.577,0.000,-129.360,0.451,1.465
1726,train,963267,1535,1000,4260.244,1000.000,3.261,0.504,0.000,-129.366,0.444,1.462
1727,train,964267,1536,1000,4294.552,1000.000,3.266,0.587,0.000,-129.344,0.453,1.455
1728,train,965267,1537,1000,4144.196,1000.000,3.263,0.516,0.000,-129.338,0.451,1.463
1729,train,965267,1537,1000,4144.196,1000.000,3.264,0.607,0.000,-129.384,0.430,1.466
1730,train,966267,1538,1000,3595.126,1000.000,3.264,0.607,0.000,-129.384,0.430,1.466
1731,train,967267,1539,1000,3886.827,1000.000,3.261,0.555,0.000,-129.490,0.438,1.467
1732,train,968267,1540,1000,4061.185,1000.000,3.268,0.545,0.000,-129.556,0.419,1.468
1733,train,969267,1541,1000,4202.582,1000.000,3.255,0.573,0.000,-129.637,0.406,1.464
1734,train,970267,1542,1000,4169.899,1000.000,3.265,0.575,0.000,-129.749,0.384,1.461
1735,train,970267,1542,1000,4169.899,1000.000,3.270,0.517,0.000,-129.870,0.383,1.464
1736,train,971267,1543,1000,4259.892,1000.000,3.270,0.517,0.000,-129.870,0.383,1.464
1737,train,972267,1544,1000,4406.820,1000.000,3.268,0.497,0.000,-129.908,0.387,1.464
1738,train,973267,1545,1000,4327.854,1000.000,3.268,0.546,0.000,-129.915,0.389,1.465
1739,train,974267,1546,1000,4379.944,1000.000,3.266,0.548,0.000,-129.959,0.405,1.463
1740,train,975267,1547,1000,4310.649,1000.000,3.271,0.508,0.000,-129.974,0.401,1.460
1741,train,975267,1547,1000,4310.649,1000.000,3.269,0.568,0.000,-129.988,0.398,1.470
1742,train,976267,1548,1000,4182.798,1000.000,3.269,0.568,0.000,-129.988,0.398,1.470
1743,train,977267,1549,1000,4182.239,1000.000,3.273,0.553,0.000,-130.056,0.394,1.459
1744,train,978267,1550,1000,4356.833,1000.000,3.270,0.503,0.000,-130.066,0.398,1.463
1745,train,979267,1551,1000,4401.883,1000.000,3.278,0.570,0.000,-130.100,0.390,1.462
1746,train,980267,1552,1000,4455.254,1000.000,3.277,0.617,0.000,-130.271,0.387,1.465
1747,train,980267,1552,1000,4455.254,1000.000,3.282,0.612,0.000,-130.492,0.381,1.465
1748,train,981267,1553,1000,4579.458,1000.000,3.282,0.612,0.000,-130.492,0.381,1.465
1749,train,982267,1554,1000,4156.840,1000.000,3.276,0.529,0.000,-130.589,0.368,1.461
1750,train,983267,1555,1000,4252.881,1000.000,3.270,0.559,0.000,-130.566,0.417,1.458
1751,train,984267,1556,1000,4157.525,1000.000,3.291,0.523,0.000,-130.563,0.416,1.468
1752,train,985267,1557,1000,4233.195,1000.000,3.283,0.556,0.000,-130.588,0.404,1.466
1753,train,985267,1557,1000,4233.195,1000.000,3.282,0.579,0.000,-130.645,0.419,1.467
1754,train,986267,1558,1000,3552.577,1000.000,3.282,0.579,0.000,-130.645,0.419,1.467
1755,train,987267,1559,1000,3450.969,1000.000,3.280,0.531,0.000,-130.642,0.427,1.465
1756,train,988267,1560,1000,3651.402,1000.000,3.289,0.526,0.000,-130.570,0.431,1.465
1757,train,989267,1561,1000,3677.429,1000.000,3.283,0.577,0.000,-130.538,0.427,1.465
1758,train,990267,1562,1000,3590.657,1000.000,3.280,0.512,0.000,-130.511,0.449,1.468
1759,train,990267,1562,1000,3590.657,1000.000,3.291,0.570,0.000,-130.503,0.456,1.467
1760,train,991267,1563,1000,4283.850,1000.000,3.291,0.570,0.000,-130.503,0.456,1.467
1761,train,992267,1564,1000,4293.835,1000.000,3.284,0.550,0.000,-130.486,0.461,1.463
1762,train,993267,1565,1000,3447.632,1000.000,3.282,0.529,0.000,-130.410,0.463,1.463
1763,train,994267,1566,1000,3590.209,1000.000,3.284,0.537,0.000,-130.352,0.479,1.462
1764,train,995267,1567,1000,3605.339,1000.000,3.283,0.523,0.000,-130.284,0.526,1.464
1765,train,995267,1567,1000,3605.339,1000.000,3.284,0.595,0.000,-130.268,0.511,1.475
1766,train,996267,1568,1000,4192.113,1000.000,3.284,0.595,0.000,-130.268,0.511,1.475
1767,train,997267,1569,1000,3828.663,1000.000,3.285,0.543,0.000,-130.298,0.479,1.464
1768,train,998267,1570,1000,3860.632,1000.000,3.282,0.553,0.000,-130.282,0.490,1.472
1769,train,999267,1571,1000,3867.480,1000.000,3.282,0.573,0.000,-130.267,0.498,1.461
1770,train,1000000,1572,733,3864.226,1000.000,3.287,0.546,0.000,-130.268,0.492,1.458
